,Unnamed: 0,Time ,User's full name ,Affected user ,Event context ,Component ,Name of event ,Description ,Origin ,IP address 
217,217,27.01.2021 14:56:47,207,-,Task: 27.01 Exam Logs and Video Submission ,Task ,The course module has been viewed. ,The user with id '129100' viewed the 'assign' activity with course module id '543121'.,web,193.40.25.254
218,218,27.01.2021 14:56:44,207,-,Task: 27.01 Exam Logs and Video Submission ,Task ,The submitted work status has been viewed. ,The user with id '129100' has viewed the submission status page for the assignment with course module id '543121'.,web,193.40.25.254
219,219,27.01.2021 14:56:44,207,-,Task: 27.01 Exam Logs and Video Submission ,Task ,The course module has been viewed. ,The user with id '129100' viewed the 'assign' activity with course module id '543121'.,web,193.40.25.254
220,220,27.01.2021 14:56:42,207,-,VPL Exercise: 27.01 Submission of a task of the 2nd and 3rd of the examination ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 129100 uploaded  VPL submission with id 1357804,web,193.40.25.254
221,221,27.01.2021 14:56:16,207,-,VPL Exercise: 27.01 Submission of a task of the 2nd and 3rd of the examination ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 129100 viewed description of VPL activity with id 3124,web,193.40.25.254
222,222,27.01.2021 13:38:40,207,-,File: LEND.TXT ,File ,The course module has been viewed. ,The user with id '129100' viewed the 'resource' activity with course module id '836019'.,web,193.40.25.254
223,223,27.01.2021 13:36:34,207,-,File: 27.01 Exam programming tasks ,File ,The course module has been viewed. ,The user with id '129100' viewed the 'resource' activity with course module id '836472'.,web,193.40.25.254
224,224,27.01.2021 13:36:31,207,-,Test: 27.01 Point 1 of the examination 1 ,Test ,The course module has been viewed. ,The user with id '129100' viewed the 'quiz' activity with course module id '543130'.,web,193.40.25.254
225,225,27.01.2021 13:36:28,207,-,File: 27.01 Exam programming tasks ,File ,The course module has been viewed. ,The user with id '129100' viewed the 'resource' activity with course module id '836472'.,web,193.40.25.254
226,226,27.01.2021 13:34:58,207,-,Test: 27.01 Point 1 of the examination 1 ,Test ,The course module has been viewed. ,The user with id '129100' viewed the 'quiz' activity with course module id '543130'.,web,193.40.25.254
227,227,27.01.2021 13:34:48,207,-,Test: 27.01 Estimated part of the exam ,Test ,The course module has been viewed. ,The user with id '129100' viewed the 'quiz' activity with course module id '754608'.,web,193.40.25.254
228,228,27.01.2021 13:34:47,207,207,Test: 27.01 Estimated part of the exam ,Test ,The test has been performed ,The user with id '129100' has submitted the attempt with id '4421752' for the quiz with course module id '754608'.,web,193.40.25.254
229,229,27.01.2021 13:34:47,207,207,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '129100' updated the grade with id '15037964' for the user with id '129100' for the grade item with id '145393'.,web,193.40.25.254
230,230,27.01.2021 13:34:47,207,207,Test: 27.01 Estimated part of the exam ,System ,The course of completion of the course is updated ,The user with id '129100' updated the completion state for the course module with id '754608' for the user with id '129100'.,web,193.40.25.254
231,231,27.01.2021 13:34:42,207,207,Test: 27.01 Estimated part of the exam ,Test ,Test summary was reviewed ,The user with id '129100' has viewed the summary for the attempt with id '4421752' belonging to the user with id '129100' for the quiz with course module id '754608'.,web,193.40.25.254
232,232,27.01.2021 13:34:33,207,207,Test: 27.01 Estimated part of the exam ,Test ,Test performance test was reviewed ,The user with id '129100' has viewed the attempt with id '4421752' belonging to the user with id '129100' for the quiz with course module id '754608'.,web,193.40.25.254
233,233,27.01.2021 12:31:52,207,207,Test: 27.01 Estimated part of the exam ,Test ,Test performance test was reviewed ,The user with id '129100' has viewed the attempt with id '4421752' belonging to the user with id '129100' for the quiz with course module id '754608'.,web,193.40.25.254
234,234,27.01.2021 12:14:38,207,207,Test: 27.01 Estimated part of the exam ,Test ,Test performance test was reviewed ,The user with id '129100' has viewed the attempt with id '4421752' belonging to the user with id '129100' for the quiz with course module id '754608'.,web,193.40.25.254
235,235,27.01.2021 12:06:10,207,207,Test: 27.01 Estimated part of the exam ,Test ,Test performance test was reviewed ,The user with id '129100' has viewed the attempt with id '4421752' belonging to the user with id '129100' for the quiz with course module id '754608'.,web,193.40.25.254
236,236,27.01.2021 12:04:07,207,207,Test: 27.01 Estimated part of the exam ,Test ,Test performance test was reviewed ,The user with id '129100' has viewed the attempt with id '4421752' belonging to the user with id '129100' for the quiz with course module id '754608'.,web,193.40.25.254
237,237,27.01.2021 12:03:58,207,207,Test: 27.01 Estimated part of the exam ,Test ,Test performance test was reviewed ,The user with id '129100' has viewed the attempt with id '4421752' belonging to the user with id '129100' for the quiz with course module id '754608'.,web,193.40.25.254
238,238,27.01.2021 12:03:58,207,207,Test: 27.01 Estimated part of the exam ,Test ,Test aid has been started ,The user with id '129100' has started the attempt with id '4421752' for the quiz with course module id '754608'.,web,193.40.25.254
239,239,27.01.2021 12:03:41,207,-,Test: 27.01 Estimated part of the exam ,Test ,The course module has been viewed. ,The user with id '129100' viewed the 'quiz' activity with course module id '754608'.,web,193.40.25.254
240,240,27.01.2021 12:03:36,207,-,Poll: Declaration ,Poll ,The course module has been viewed. ,The user with id '129100' viewed the 'choice' activity with course module id '824145'.,web,193.40.25.254
241,241,27.01.2021 12:03:31,207,-,Poll: Declaration ,Poll ,The course module has been viewed. ,The user with id '129100' viewed the 'choice' activity with course module id '824145'.,web,193.40.25.254
242,242,27.01.2021 12:03:25,207,-,Poll: Declaration ,Poll ,The course module has been viewed. ,The user with id '129100' viewed the 'choice' activity with course module id '824145'.,web,193.40.25.254
243,243,27.01.2021 12:03:25,207,207,Poll: Declaration ,Poll ,The survey answer was added ,"The user with id '129100' has added the option with id '18062' for the
            user with id '129100' from the choice activity with course module id '824145'.",web,193.40.25.254
244,244,27.01.2021 12:03:25,207,207,Poll: Declaration ,System ,The course of completion of the course is updated ,The user with id '129100' updated the completion state for the course module with id '824145' for the user with id '129100'.,web,193.40.25.254
245,245,27.01.2021 12:03:20,207,-,Poll: Declaration ,Poll ,The course module has been viewed. ,The user with id '129100' viewed the 'choice' activity with course module id '824145'.,web,193.40.25.254
246,246,27.01.2021 12:02:38,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,193.40.25.254
247,247,27.01.2021 11:12:20,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,193.40.25.254
248,248,26.01.2021 23:37:33,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,37.143.64.186
249,249,26.01.2021 23:14:34,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,37.143.64.186
250,250,26.01.2021 22:47:39,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,37.143.64.186
252,252,26.01.2021 21:43:00,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,37.143.64.186
253,253,26.01.2021 18:23:36,207,-,Forum: Forum ,Forum ,The discussion updated ,The user with id '129100' has viewed the discussion with id '632630' in the forum with course module id '83875'.,web,193.40.25.254
254,254,26.01.2021 18:23:31,207,-,Forum: Forum ,Forum ,The course module has been viewed. ,The user with id '129100' viewed the 'forum' activity with course module id '83875'.,web,193.40.25.254
255,255,26.01.2021 18:23:29,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,193.40.25.254
259,259,26.01.2021 17:32:17,207,-,Forum: Forum ,Forum ,The post has been created ,The user with id '129100' has created the post with id '1649450' in the discussion with id '632630' in the forum with course module id '83875'.,web,193.40.25.254
260,260,26.01.2021 17:32:17,207,-,Forum: Forum ,Forum ,New content is posted ,The user with id '129100' has posted content in the forum post with id '1649450' in the discussion '632630' located in the forum with course module id '83875'.,web,193.40.25.254
261,261,26.01.2021 17:30:26,207,207,Course: Programming (LTAT.03.001) ,Student report ,The Review User Report has been viewed ,The user with id '129100' viewed the user report in the gradebook.,web,193.40.25.254
262,262,26.01.2021 17:30:20,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,193.40.25.254
263,263,26.01.2021 17:28:20,207,-,Forum: Forum ,Forum ,The discussion updated ,The user with id '129100' has viewed the discussion with id '632630' in the forum with course module id '83875'.,web,193.40.25.254
264,264,26.01.2021 17:28:16,207,-,Forum: Forum ,Forum ,The course module has been viewed. ,The user with id '129100' viewed the 'forum' activity with course module id '83875'.,web,193.40.25.254
265,265,26.01.2021 17:28:13,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,193.40.25.254
266,266,26.01.2021 17:27:34,207,207,Course: Programming (LTAT.03.001) ,Student report ,The Review User Report has been viewed ,The user with id '129100' viewed the user report in the gradebook.,web,193.40.25.254
267,267,26.01.2021 17:27:30,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,193.40.25.254
268,268,26.01.2021 17:27:12,207,-,Forum: Forum ,Forum ,The course module has been viewed. ,The user with id '129100' viewed the 'forum' activity with course module id '83875'.,web,193.40.25.254
269,269,26.01.2021 17:27:08,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,193.40.25.254
270,270,26.01.2021 16:31:59,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,193.40.25.254
271,271,26.01.2021 15:55:53,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,193.40.25.254
272,272,26.01.2021 13:30:23,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,193.40.25.254
273,273,26.01.2021 13:02:20,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,193.40.25.254
274,274,26.01.2021 12:51:59,207,207,Course: Programming (LTAT.03.001) ,Student report ,The Review User Report has been viewed ,The user with id '129100' viewed the user report in the gradebook.,web,193.40.25.251
275,275,26.01.2021 12:50:34,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,193.40.25.251
276,276,26.01.2021 00:03:09,207,-,File: Rules for Exam (and Follow-up) ,File ,The course module has been viewed. ,The user with id '129100' viewed the 'resource' activity with course module id '828095'.,web,37.143.64.186
277,277,26.01.2021 00:01:48,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,37.143.64.186
278,278,26.01.2021 00:01:41,207,-,Task: 14.01 Exam Logs and Video Submission ,Task ,The submitted work status has been viewed. ,The user with id '129100' has viewed the submission status page for the assignment with course module id '543113'.,web,37.143.64.186
279,279,26.01.2021 00:01:41,207,207,Task: 14.01 Exam Logs and Video Submission ,Task ,Feedback has been viewed ,The user with id '129100' viewed the feedback for the user with id '129100' for the assignment with course module id '543113'.,web,37.143.64.186
280,280,26.01.2021 00:01:41,207,-,Task: 14.01 Exam Logs and Video Submission ,Task ,The course module has been viewed. ,The user with id '129100' viewed the 'assign' activity with course module id '543113'.,web,37.143.64.186
281,281,26.01.2021 00:00:54,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,37.143.64.186
282,282,25.01.2021 21:47:54,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,37.143.64.186
286,286,25.01.2021 15:05:51,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,193.40.25.254
287,287,25.01.2021 14:10:29,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,193.40.25.254
288,288,25.01.2021 00:06:32,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,37.143.64.186
289,289,25.01.2021 00:04:03,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,37.143.64.186
290,290,25.01.2021 00:02:46,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,37.143.64.186
291,291,25.01.2021 00:01:59,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,37.143.64.186
292,292,25.01.2021 00:00:23,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,37.143.64.186
293,293,24.01.2021 23:57:57,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,37.143.64.186
294,294,24.01.2021 23:56:05,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,37.143.64.186
295,295,24.01.2021 23:52:28,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,37.143.64.186
296,296,24.01.2021 23:52:20,207,-,VPL Exercise: 8th week's homework ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 129100 viewed description of VPL activity with id 3103,web,37.143.64.186
297,297,24.01.2021 23:51:56,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,37.143.64.186
299,299,23.01.2021 20:45:18,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,37.143.64.186
300,300,23.01.2021 20:45:12,207,-,Forum: Forum ,Forum ,The discussion updated ,The user with id '129100' has viewed the discussion with id '633119' in the forum with course module id '83875'.,web,37.143.64.186
301,301,23.01.2021 20:45:08,207,-,Forum: Forum ,Forum ,The course module has been viewed. ,The user with id '129100' viewed the 'forum' activity with course module id '83875'.,web,37.143.64.186
302,302,23.01.2021 20:44:58,207,-,Forum: Forum ,Forum ,The discussion updated ,The user with id '129100' has viewed the discussion with id '632529' in the forum with course module id '83875'.,web,37.143.64.186
303,303,23.01.2021 20:44:47,207,-,Forum: Forum ,Forum ,The course module has been viewed. ,The user with id '129100' viewed the 'forum' activity with course module id '83875'.,web,37.143.64.186
304,304,23.01.2021 20:44:44,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,37.143.64.186
305,305,23.01.2021 20:44:36,207,207,Course: Programming (LTAT.03.001) ,Student report ,The Review User Report has been viewed ,The user with id '129100' viewed the user report in the gradebook.,web,37.143.64.186
306,306,23.01.2021 17:05:57,207,207,Course: Programming (LTAT.03.001) ,Student report ,The Review User Report has been viewed ,The user with id '129100' viewed the user report in the gradebook.,web,37.143.64.186
307,307,23.01.2021 17:05:51,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,37.143.64.186
308,308,23.01.2021 17:05:42,207,-,Forum: Forum ,Forum ,The discussion updated ,The user with id '129100' has viewed the discussion with id '633119' in the forum with course module id '83875'.,web,37.143.64.186
309,309,23.01.2021 17:05:33,207,-,Forum: Forum ,Forum ,The course module has been viewed. ,The user with id '129100' viewed the 'forum' activity with course module id '83875'.,web,37.143.64.186
310,310,23.01.2021 17:05:31,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,37.143.64.186
814,814,14.01.2021 21:07:15,207,207,Course: Programming (LTAT.03.001) ,Student report ,The Review User Report has been viewed ,The user with id '129100' viewed the user report in the gradebook.,web,37.143.64.186
815,815,14.01.2021 21:07:07,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,37.143.64.186
816,816,14.01.2021 21:07:06,207,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '129100' viewed the course with id '500'.,web,37.143.64.186
1105,1105,14.01.2021 17:05:00,207,-,Task: 14.01 Exam Logs and Video Submission ,Task ,The submitted work status has been viewed. ,The user with id '129100' has viewed the submission status page for the assignment with course module id '543113'.,web,193.40.25.254
1106,1106,14.01.2021 17:05:00,207,-,Task: 14.01 Exam Logs and Video Submission ,Task ,The course module has been viewed. ,The user with id '129100' viewed the 'assign' activity with course module id '543113'.,web,193.40.25.254
1188,1188,14.01.2021 16:53:42,207,-,Task: 14.01 Exam Logs and Video Submission ,Task ,The submitted work status has been viewed. ,The user with id '129100' has viewed the submission status page for the assignment with course module id '543113'.,web,193.40.25.254
1189,1189,14.01.2021 16:53:42,207,-,Task: 14.01 Exam Logs and Video Submission ,Task ,The course module has been viewed. ,The user with id '129100' viewed the 'assign' activity with course module id '543113'.,web,193.40.25.254
1190,1190,14.01.2021 16:53:41,207,-,Task: 14.01 Exam Logs and Video Submission ,Task ,The work has been submitted. ,The user with id '129100' has submitted the submission with id '1897358' for the assignment with course module id '543113'.,web,193.40.25.254
1191,1191,14.01.2021 16:53:41,207,207,Task: 14.01 Exam Logs and Video Submission ,Online text submission ,The work to be submitted is created. ,The user with id '129100' created an online text submission with '0' words in the assignment with course module id '543113'.,web,193.40.25.254
1192,1192,14.01.2021 16:53:41,207,-,Task: 14.01 Exam Logs and Video Submission ,Online text submission ,Web-based text is uploaded. ,The user with id '129100' has saved an online text submission with id '1897358' in the assignment activity with course module id '543113'.,web,193.40.25.254
1193,1193,14.01.2021 16:53:41,207,207,Task: 14.01 Exam Logs and Video Submission ,Filing file ,The work to be submitted is created. ,The user with id '129100' created a file submission and uploaded '3' file/s in the assignment with course module id '543113'.,web,193.40.25.254
1194,1194,14.01.2021 16:53:41,207,-,Task: 14.01 Exam Logs and Video Submission ,Filing file ,The file is uploaded. ,The user with id '129100' has uploaded a file to the submission with id '1897358' in the assignment activity with course module id '543113'.,web,193.40.25.254
1195,1195,14.01.2021 16:53:41,207,-,Task: 14.01 Exam Logs and Video Submission ,Task ,The course module has been viewed. ,The user with id '129100' viewed the 'assign' activity with course module id '543113'.,web,193.40.25.254
1199,1199,14.01.2021 16:53:07,207,207,Task: 14.01 Exam Logs and Video Submission ,Task ,The submission form is viewed. ,The user with id '129100' viewed their submission for the assignment with course module id '543113'.,web,193.40.25.254
1200,1200,14.01.2021 16:53:07,207,-,Task: 14.01 Exam Logs and Video Submission ,Task ,The course module has been viewed. ,The user with id '129100' viewed the 'assign' activity with course module id '543113'.,web,193.40.25.254
1202,1202,14.01.2021 16:53:01,207,-,Task: 14.01 Exam Logs and Video Submission ,Task ,The submitted work status has been viewed. ,The user with id '129100' has viewed the submission status page for the assignment with course module id '543113'.,web,193.40.25.254
1203,1203,14.01.2021 16:53:00,207,-,Task: 14.01 Exam Logs and Video Submission ,Task ,The course module has been viewed. ,The user with id '129100' viewed the 'assign' activity with course module id '543113'.,web,193.40.25.254
1204,1204,14.01.2021 16:52:21,207,-,VPL Exercise: 14.01 Section 2 and 3 of the examination ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 129100 viewed  VPL submission with id 1357599,web,193.40.25.254
1205,1205,14.01.2021 16:52:17,207,-,VPL Exercise: 14.01 Section 2 and 3 of the examination ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 129100 uploaded  VPL submission with id 1357599,web,193.40.25.254
1206,1206,14.01.2021 16:50:23,207,-,VPL Exercise: 14.01 Section 2 and 3 of the examination ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 129100 viewed description of VPL activity with id 3123,web,193.40.25.254
1249,1249,14.01.2021 16:09:43,207,-,File: scores.txt ,File ,The course module has been viewed. ,The user with id '129100' viewed the 'resource' activity with course module id '831676'.,web,193.40.25.254
1256,1256,14.01.2021 16:01:41,207,-,File: 14.01 Exam programming tasks ,File ,The course module has been viewed. ,The user with id '129100' viewed the 'resource' activity with course module id '831785'.,web,193.40.25.254
1257,1257,14.01.2021 16:01:33,207,-,Test: 14.01 Point 1 of the examination 1 ,Test ,The course module has been viewed. ,The user with id '129100' viewed the 'quiz' activity with course module id '543132'.,web,193.40.25.254
1258,1258,14.01.2021 16:01:27,207,-,File: 14.01 Exam programming tasks ,File ,The course module has been viewed. ,The user with id '129100' viewed the 'resource' activity with course module id '831785'.,web,193.40.25.254
1259,1259,14.01.2021 16:01:21,207,-,Test: 14.01 Point 1 of the examination 1 ,Test ,The course module has been viewed. ,The user with id '129100' viewed the 'quiz' activity with course module id '543132'.,web,193.40.25.254
1260,1260,14.01.2021 16:01:13,207,-,Test: 14.01 Estimated part of the exam ,Test ,The course module has been viewed. ,The user with id '129100' viewed the 'quiz' activity with course module id '754604'.,web,193.40.25.254
1261,1261,14.01.2021 16:01:12,207,207,Test: 14.01 Estimated part of the exam ,Test ,The test has been performed ,The user with id '129100' has submitted the attempt with id '4386312' for the quiz with course module id '754604'.,web,193.40.25.254
1262,1262,14.01.2021 16:01:12,207,207,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '129100' updated the grade with id '13876576' for the user with id '129100' for the grade item with id '101890'.,web,193.40.25.254
1263,1263,14.01.2021 16:01:12,207,207,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '129100' updated the grade with id '14979029' for the user with id '129100' for the grade item with id '145391'.,web,193.40.25.254
1264,1264,14.01.2021 16:01:12,207,207,Test: 14.01 Estimated part of the exam ,System ,The course of completion of the course is updated ,The user with id '129100' updated the completion state for the course module with id '754604' for the user with id '129100'.,web,193.40.25.254
1265,1265,14.01.2021 16:01:04,207,207,Test: 14.01 Estimated part of the exam ,Test ,Test summary was reviewed ,The user with id '129100' has viewed the summary for the attempt with id '4386312' belonging to the user with id '129100' for the quiz with course module id '754604'.,web,193.40.25.254
1266,1266,14.01.2021 16:01:00,207,207,Test: 14.01 Estimated part of the exam ,Test ,Test performance test was reviewed ,The user with id '129100' has viewed the attempt with id '4386312' belonging to the user with id '129100' for the quiz with course module id '754604'.,web,193.40.25.254
1267,1267,14.01.2021 16:00:16,207,207,Test: 14.01 Estimated part of the exam ,Test ,Test performance test was reviewed ,The user with id '129100' has viewed the attempt with id '4386312' belonging to the user with id '129100' for the quiz with course module id '754604'.,web,193.40.25.254
