,Unnamed: 0,Time ,User's full name ,Affected user ,Event context ,Component ,Name of event ,Description ,Origin ,IP address 
1320,1320,8.01.2021 12:50:27,310,-,Task: 8.01 Exam Logs and Video Submission ,Task ,The submitted work status has been viewed. ,The user with id '156390' has viewed the submission status page for the assignment with course module id '543106'.,web,91.129.107.164
1321,1321,8.01.2021 12:50:27,310,-,Task: 8.01 Exam Logs and Video Submission ,Task ,The course module has been viewed. ,The user with id '156390' viewed the 'assign' activity with course module id '543106'.,web,91.129.107.164
1323,1323,8.01.2021 12:50:10,310,-,VPL Exercise: 8.01 Section 2 and 3 of the examination ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 156390 viewed  VPL submission with id 1357144,web,91.129.107.164
1324,1324,8.01.2021 12:50:07,310,-,VPL Exercise: 8.01 Section 2 and 3 of the examination ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 156390 uploaded  VPL submission with id 1357144,web,91.129.107.164
1325,1325,8.01.2021 12:49:15,310,-,VPL Exercise: 8.01 Section 2 and 3 of the examination ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 156390 viewed description of VPL activity with id 2155,web,91.129.107.164
1326,1326,8.01.2021 12:49:06,310,-,File: 8.01 Exam programming tasks ,File ,The course module has been viewed. ,The user with id '156390' viewed the 'resource' activity with course module id '829925'.,web,91.129.107.164
1491,1491,8.01.2021 10:56:19,310,-,BIGBLUEBUTTONBN: ABILINE ,Bigbluebuttonbn ,Excluded from BigBlueButtonBn's meeting ,The user with id '156390' has left a bigbluebutton meeting for the bigbluebuttonbn activity with id '7913' for the course id '500'.,web,91.129.107.164
1540,1540,8.01.2021 10:43:09,310,-,File: 8.01 Exam programming tasks ,File ,The course module has been viewed. ,The user with id '156390' viewed the 'resource' activity with course module id '829925'.,web,91.129.107.164
1542,1542,8.01.2021 10:42:53,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,91.129.107.164
1543,1543,8.01.2021 10:42:46,310,-,Test: 8.01 Point 1 of the examination 1 ,Test ,The course module has been viewed. ,The user with id '156390' viewed the 'quiz' activity with course module id '543123'.,web,91.129.107.164
1544,1544,8.01.2021 10:42:42,310,310,Test: 8.01 Point 1 of the examination 1 ,Test ,The test has been performed ,The user with id '156390' has submitted the attempt with id '4362524' for the quiz with course module id '543123'.,web,91.129.107.164
1545,1545,8.01.2021 10:42:42,310,310,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '156390' updated the grade with id '13932590' for the user with id '156390' for the grade item with id '108528'.,web,91.129.107.164
1546,1546,8.01.2021 10:42:38,310,310,Test: 8.01 Point 1 of the examination 1 ,Test ,Test summary was reviewed ,The user with id '156390' has viewed the summary for the attempt with id '4362524' belonging to the user with id '156390' for the quiz with course module id '543123'.,web,91.129.107.164
1547,1547,8.01.2021 10:42:32,310,310,Test: 8.01 Point 1 of the examination 1 ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4362524' belonging to the user with id '156390' for the quiz with course module id '543123'.,web,91.129.107.164
1548,1548,8.01.2021 10:42:29,310,310,Test: 8.01 Point 1 of the examination 1 ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4362524' belonging to the user with id '156390' for the quiz with course module id '543123'.,web,91.129.107.164
1549,1549,8.01.2021 10:42:27,310,310,Test: 8.01 Point 1 of the examination 1 ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4362524' belonging to the user with id '156390' for the quiz with course module id '543123'.,web,91.129.107.164
1569,1569,8.01.2021 10:36:54,310,310,Test: 8.01 Point 1 of the examination 1 ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4362524' belonging to the user with id '156390' for the quiz with course module id '543123'.,web,91.129.107.164
1587,1587,8.01.2021 10:31:02,310,310,Test: 8.01 Point 1 of the examination 1 ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4362524' belonging to the user with id '156390' for the quiz with course module id '543123'.,web,91.129.107.164
1629,1629,8.01.2021 10:28:16,310,310,Test: 8.01 Point 1 of the examination 1 ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4362524' belonging to the user with id '156390' for the quiz with course module id '543123'.,web,91.129.107.164
1643,1643,8.01.2021 10:26:01,310,310,Test: 8.01 Point 1 of the examination 1 ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4362524' belonging to the user with id '156390' for the quiz with course module id '543123'.,web,91.129.107.164
1663,1663,8.01.2021 10:24:18,310,310,Test: 8.01 Point 1 of the examination 1 ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4362524' belonging to the user with id '156390' for the quiz with course module id '543123'.,web,91.129.107.164
1743,1743,8.01.2021 10:19:46,310,310,Test: 8.01 Point 1 of the examination 1 ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4362524' belonging to the user with id '156390' for the quiz with course module id '543123'.,web,91.129.107.164
1744,1744,8.01.2021 10:19:44,310,310,Test: 8.01 Point 1 of the examination 1 ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4362524' belonging to the user with id '156390' for the quiz with course module id '543123'.,web,91.129.107.164
1745,1745,8.01.2021 10:19:41,310,310,Test: 8.01 Point 1 of the examination 1 ,Test ,Test aid has been started ,The user with id '156390' has started the attempt with id '4362524' for the quiz with course module id '543123'.,web,91.129.107.164
1746,1746,8.01.2021 10:19:38,310,-,Test: 8.01 Point 1 of the examination 1 ,Test ,The course module has been viewed. ,The user with id '156390' viewed the 'quiz' activity with course module id '543123'.,web,91.129.107.164
1753,1753,8.01.2021 10:19:02,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,91.129.107.164
1754,1754,8.01.2021 10:18:52,310,-,Test: 8.01 Estimated part of the exam ,Test ,The course module has been viewed. ,The user with id '156390' viewed the 'quiz' activity with course module id '543104'.,web,91.129.107.164
1755,1755,8.01.2021 10:18:51,310,310,Test: 8.01 Estimated part of the exam ,Test ,The test has been performed ,The user with id '156390' has submitted the attempt with id '4361987' for the quiz with course module id '543104'.,web,91.129.107.164
1756,1756,8.01.2021 10:18:51,310,310,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '156390' updated the grade with id '13932591' for the user with id '156390' for the grade item with id '101890'.,web,91.129.107.164
1757,1757,8.01.2021 10:18:51,310,310,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '156390' updated the grade with id '13932596' for the user with id '156390' for the grade item with id '108515'.,web,91.129.107.164
1758,1758,8.01.2021 10:18:51,310,310,Test: 8.01 Estimated part of the exam ,System ,The course of completion of the course is updated ,The user with id '156390' updated the completion state for the course module with id '543104' for the user with id '156390'.,web,91.129.107.164
1761,1761,8.01.2021 10:18:43,310,310,Test: 8.01 Estimated part of the exam ,Test ,Test summary was reviewed ,The user with id '156390' has viewed the summary for the attempt with id '4361987' belonging to the user with id '156390' for the quiz with course module id '543104'.,web,91.129.107.164
1762,1762,8.01.2021 10:18:24,310,310,Test: 8.01 Estimated part of the exam ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4361987' belonging to the user with id '156390' for the quiz with course module id '543104'.,web,91.129.107.164
1763,1763,8.01.2021 10:18:22,310,310,Test: 8.01 Estimated part of the exam ,Test ,Test summary was reviewed ,The user with id '156390' has viewed the summary for the attempt with id '4361987' belonging to the user with id '156390' for the quiz with course module id '543104'.,web,91.129.107.164
1765,1765,8.01.2021 10:18:17,310,310,Test: 8.01 Estimated part of the exam ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4361987' belonging to the user with id '156390' for the quiz with course module id '543104'.,web,91.129.107.164
1811,1811,8.01.2021 10:12:37,310,310,Test: 8.01 Estimated part of the exam ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4361987' belonging to the user with id '156390' for the quiz with course module id '543104'.,web,91.129.107.164
1815,1815,8.01.2021 10:12:31,310,310,Test: 8.01 Estimated part of the exam ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4361987' belonging to the user with id '156390' for the quiz with course module id '543104'.,web,91.129.107.164
1851,1851,8.01.2021 10:07:49,310,310,Test: 8.01 Estimated part of the exam ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4361987' belonging to the user with id '156390' for the quiz with course module id '543104'.,web,91.129.107.164
1864,1864,8.01.2021 10:04:20,310,310,Test: 8.01 Estimated part of the exam ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4361987' belonging to the user with id '156390' for the quiz with course module id '543104'.,web,91.129.107.164
1890,1890,8.01.2021 10:02:00,310,310,Test: 8.01 Estimated part of the exam ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4361987' belonging to the user with id '156390' for the quiz with course module id '543104'.,web,91.129.107.164
1923,1923,8.01.2021 10:00:43,310,310,Test: 8.01 Estimated part of the exam ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4361987' belonging to the user with id '156390' for the quiz with course module id '543104'.,web,91.129.107.164
1925,1925,8.01.2021 10:00:38,310,310,Test: 8.01 Estimated part of the exam ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4361987' belonging to the user with id '156390' for the quiz with course module id '543104'.,web,91.129.107.164
1926,1926,8.01.2021 10:00:38,310,310,Test: 8.01 Estimated part of the exam ,Test ,Test aid has been started ,The user with id '156390' has started the attempt with id '4361987' for the quiz with course module id '543104'.,web,91.129.107.164
1930,1930,8.01.2021 10:00:31,310,-,Test: 8.01 Estimated part of the exam ,Test ,The course module has been viewed. ,The user with id '156390' viewed the 'quiz' activity with course module id '543104'.,web,91.129.107.164
1931,1931,8.01.2021 10:00:27,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,91.129.107.164
1950,1950,8.01.2021 09:59:11,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,91.129.107.164
1963,1963,8.01.2021 09:56:15,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,91.129.107.164
1964,1964,8.01.2021 09:55:57,310,310,Task: 8.01 Exam Logs and Video Submission ,Task ,The submission form is viewed. ,The user with id '156390' viewed their submission for the assignment with course module id '543106'.,web,91.129.107.164
1965,1965,8.01.2021 09:55:56,310,-,Task: 8.01 Exam Logs and Video Submission ,Task ,The course module has been viewed. ,The user with id '156390' viewed the 'assign' activity with course module id '543106'.,web,91.129.107.164
1966,1966,8.01.2021 09:55:53,310,-,Task: 8.01 Exam Logs and Video Submission ,Task ,The submitted work status has been viewed. ,The user with id '156390' has viewed the submission status page for the assignment with course module id '543106'.,web,91.129.107.164
1967,1967,8.01.2021 09:55:52,310,-,Task: 8.01 Exam Logs and Video Submission ,Task ,The course module has been viewed. ,The user with id '156390' viewed the 'assign' activity with course module id '543106'.,web,91.129.107.164
1976,1976,8.01.2021 09:52:04,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,91.129.107.164
1977,1977,8.01.2021 09:51:58,310,-,Poll: Declaration ,Poll ,The course module has been viewed. ,The user with id '156390' viewed the 'choice' activity with course module id '824139'.,web,91.129.107.164
1978,1978,8.01.2021 09:51:58,310,310,Poll: Declaration ,Poll ,The survey answer was added ,"The user with id '156390' has added the option with id '18054' for the
            user with id '156390' from the choice activity with course module id '824139'.",web,91.129.107.164
1979,1979,8.01.2021 09:51:58,310,310,Poll: Declaration ,System ,The course of completion of the course is updated ,The user with id '156390' updated the completion state for the course module with id '824139' for the user with id '156390'.,web,91.129.107.164
1980,1980,8.01.2021 09:51:52,310,-,Poll: Declaration ,Poll ,The course module has been viewed. ,The user with id '156390' viewed the 'choice' activity with course module id '824139'.,web,91.129.107.164
1989,1989,8.01.2021 09:49:17,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,91.129.107.164
1991,1991,8.01.2021 09:48:11,310,-,BIGBLUEBUTTONBN: ABILINE ,Bigbluebuttonbn ,BigBlueButtonBn's meeting joined ,The user with id '156390' has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id '7913' for the course id '500'.,web,91.129.107.164
1992,1992,8.01.2021 09:48:08,310,-,BIGBLUEBUTTONBN: ABILINE ,Bigbluebuttonbn ,BigBlueButtonbn's action has been viewed ,The user with id '156390' viewed the bigbluebuttonbn activity with id '7913' for the course id '500'.,web,91.129.107.164
1996,1996,8.01.2021 09:47:59,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,91.129.107.164
1997,1997,8.01.2021 09:47:48,310,-,BIGBLUEBUTTONBN: ABILINE ,Bigbluebuttonbn ,BigBlueButtonbn's action has been viewed ,The user with id '156390' viewed the bigbluebuttonbn activity with id '7913' for the course id '500'.,web,91.129.107.164
2010,2010,8.01.2021 09:45:31,310,-,File: Rules for Exam (and Follow-up) ,File ,The course module has been viewed. ,The user with id '156390' viewed the 'resource' activity with course module id '828095'.,web,91.129.107.164
2011,2011,8.01.2021 09:45:07,310,310,Test: Sample examination section 1 ,Test ,The test has been performed ,The user with id '156390' has submitted the attempt with id '4361755' for the quiz with course module id '541451'.,web,91.129.107.164
2014,2014,8.01.2021 09:42:04,310,310,Test: Sample examination section 1 ,Test ,Test summary was reviewed ,The user with id '156390' has viewed the summary for the attempt with id '4361755' belonging to the user with id '156390' for the quiz with course module id '541451'.,web,91.129.107.164
2041,2041,8.01.2021 09:26:59,310,-,File: Rules for Exam (and Follow-up) ,File ,The course module has been viewed. ,The user with id '156390' viewed the 'resource' activity with course module id '828095'.,web,91.129.107.164
2042,2042,8.01.2021 09:26:51,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,91.129.107.164
2043,2043,8.01.2021 09:26:33,310,310,Test: Sample examination section 1 ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4361755' belonging to the user with id '156390' for the quiz with course module id '541451'.,web,91.129.107.164
2044,2044,8.01.2021 09:26:30,310,310,Test: Sample examination section 1 ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4361755' belonging to the user with id '156390' for the quiz with course module id '541451'.,web,91.129.107.164
2045,2045,8.01.2021 09:26:29,310,310,Test: Sample examination section 1 ,Test ,Test aid has been started ,The user with id '156390' has started the attempt with id '4361755' for the quiz with course module id '541451'.,web,91.129.107.164
2046,2046,8.01.2021 09:26:26,310,-,Test: Sample examination section 1 ,Test ,The course module has been viewed. ,The user with id '156390' viewed the 'quiz' activity with course module id '541451'.,web,91.129.107.164
2047,2047,8.01.2021 09:26:24,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,91.129.107.164
2048,2048,8.01.2021 09:26:21,310,-,Test: Estimated part of the sample exam ,Test ,The course module has been viewed. ,The user with id '156390' viewed the 'quiz' activity with course module id '541442'.,web,91.129.107.164
2049,2049,8.01.2021 09:23:37,310,310,Test: Estimated part of the sample exam ,Test ,Test performance test was reviewed ,The user with id '156390' has had their attempt with id '4350958' reviewed by the user with id '156390' for the quiz with course module id '541442'.,web,91.129.107.164
2050,2050,8.01.2021 09:23:34,310,-,Test: Estimated part of the sample exam ,Test ,The course module has been viewed. ,The user with id '156390' viewed the 'quiz' activity with course module id '541442'.,web,91.129.107.164
2051,2051,8.01.2021 09:23:25,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,91.129.107.164
2197,2197,8.01.2021 00:20:58,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,46.131.45.222
2231,2231,7.01.2021 22:13:20,310,-,Page: Sample examination section 2 and 3 task ,Sheet ,The course module has been viewed. ,The user with id '156390' viewed the 'page' activity with course module id '735887'.,web,91.129.96.253
2255,2255,7.01.2021 22:06:08,310,-,File: Rules for Exam (and Follow-up) ,File ,The course module has been viewed. ,The user with id '156390' viewed the 'resource' activity with course module id '828095'.,web,91.129.96.253
2258,2258,7.01.2021 22:05:53,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,91.129.96.253
2371,2371,7.01.2021 15:36:35,310,-,Page: good practice of programming learning ,Sheet ,The course module has been viewed. ,The user with id '156390' viewed the 'page' activity with course module id '753069'.,web,185.174.159.134
2457,2457,6.01.2021 16:27:53,310,-,Page: good practice of programming learning ,Sheet ,The course module has been viewed. ,The user with id '156390' viewed the 'page' activity with course module id '753069'.,web,165.231.163.4
2458,2458,6.01.2021 16:24:51,310,-,File: Rules for Exam (and Follow-up) ,File ,The course module has been viewed. ,The user with id '156390' viewed the 'resource' activity with course module id '828095'.,web,185.174.159.132
2462,2462,6.01.2021 16:24:20,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,165.231.163.22
2664,2664,5.01.2021 16:25:39,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,165.231.163.6
2665,2665,5.01.2021 13:19:25,310,-,Page: Sample examination section 2 and 3 task ,Sheet ,The course module has been viewed. ,The user with id '156390' viewed the 'page' activity with course module id '735887'.,web,185.174.159.139
2666,2666,5.01.2021 13:19:21,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,185.174.159.139
2667,2667,5.01.2021 13:19:18,310,-,Test: Sample examination section 1 ,Test ,The course module has been viewed. ,The user with id '156390' viewed the 'quiz' activity with course module id '541451'.,web,185.174.159.139
2668,2668,5.01.2021 13:19:16,310,310,Test: Sample examination section 1 ,Test ,Test performance test was reviewed ,The user with id '156390' has had their attempt with id '4350971' reviewed by the user with id '156390' for the quiz with course module id '541451'.,web,185.174.159.139
2669,2669,5.01.2021 13:19:15,310,310,Test: Sample examination section 1 ,Test ,The test has been performed ,The user with id '156390' has submitted the attempt with id '4350971' for the quiz with course module id '541451'.,web,185.174.159.139
2670,2670,5.01.2021 13:19:15,310,310,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '156390' updated the grade with id '13932626' for the user with id '156390' for the grade item with id '108104'.,web,185.174.159.139
2671,2671,5.01.2021 13:19:11,310,310,Test: Sample examination section 1 ,Test ,Test summary was reviewed ,The user with id '156390' has viewed the summary for the attempt with id '4350971' belonging to the user with id '156390' for the quiz with course module id '541451'.,web,185.174.159.139
2672,2672,5.01.2021 13:19:07,310,310,Test: Sample examination section 1 ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4350971' belonging to the user with id '156390' for the quiz with course module id '541451'.,web,185.174.159.139
2673,2673,5.01.2021 13:19:02,310,310,Test: Sample examination section 1 ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4350971' belonging to the user with id '156390' for the quiz with course module id '541451'.,web,185.174.159.139
2674,2674,5.01.2021 13:18:59,310,310,Test: Sample examination section 1 ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4350971' belonging to the user with id '156390' for the quiz with course module id '541451'.,web,185.174.159.139
2675,2675,5.01.2021 13:18:59,310,310,Test: Sample examination section 1 ,Test ,Test aid has been started ,The user with id '156390' has started the attempt with id '4350971' for the quiz with course module id '541451'.,web,185.174.159.139
2676,2676,5.01.2021 13:18:56,310,-,Test: Sample examination section 1 ,Test ,The course module has been viewed. ,The user with id '156390' viewed the 'quiz' activity with course module id '541451'.,web,185.174.159.139
2677,2677,5.01.2021 13:18:53,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,185.174.159.139
2678,2678,5.01.2021 13:18:47,310,-,Test: Estimated part of the sample exam ,Test ,The course module has been viewed. ,The user with id '156390' viewed the 'quiz' activity with course module id '541442'.,web,165.231.163.22
2679,2679,5.01.2021 13:18:39,310,310,Test: Estimated part of the sample exam ,Test ,Test performance test was reviewed ,The user with id '156390' has had their attempt with id '4350958' reviewed by the user with id '156390' for the quiz with course module id '541442'.,web,165.231.163.22
2680,2680,5.01.2021 13:18:39,310,310,Test: Estimated part of the sample exam ,Test ,The test has been performed ,The user with id '156390' has submitted the attempt with id '4350958' for the quiz with course module id '541442'.,web,165.231.163.22
2681,2681,5.01.2021 13:18:39,310,310,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '156390' updated the grade with id '13932625' for the user with id '156390' for the grade item with id '108101'.,web,165.231.163.22
2682,2682,5.01.2021 13:18:36,310,310,Test: Estimated part of the sample exam ,Test ,Test summary was reviewed ,The user with id '156390' has viewed the summary for the attempt with id '4350958' belonging to the user with id '156390' for the quiz with course module id '541442'.,web,165.231.163.22
2683,2683,5.01.2021 13:17:51,310,310,Test: Estimated part of the sample exam ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4350958' belonging to the user with id '156390' for the quiz with course module id '541442'.,web,165.231.163.22
